2018-08-27 08:46:38.272: 10.6.31.114:Æ
2018-08-27 08:46:38.272: 10.6.31.117:Æ
2018-08-27 08:46:38.273: 10.6.31.118:Æ
2018-08-27 08:46:38.273: 10.6.31.116:Æ
2018-08-27 08:46:38.274: 10.6.31.115:Æ
2018-08-27 08:47:50.686: 10.6.31.138:Æ
2018-08-27 08:47:50.687: 10.6.31.135:Æ
2018-08-27 08:47:50.687: 10.6.31.136:Æ
2018-08-27 08:47:50.688: 10.6.31.132:Æ
2018-08-27 08:47:50.688: 10.6.31.134:Æ
2018-08-27 08:47:50.689: 10.6.31.133:Æ
2018-08-27 08:47:50.690: 10.6.31.143:Æ
2018-08-27 08:47:50.690: 10.6.31.105:Æ
2018-08-27 08:47:50.691: 10.6.31.142:Æ
2018-08-27 08:47:50.691: 10.6.31.126:Æ
2018-08-27 08:47:50.692: 192.168.20.10:Æ/
2018-08-27 08:47:50.692: 10.6.31.137:Æ
2018-08-27 08:47:50.692: 192.168.20.10:Æ5
2018-08-27 08:47:50.693: 10.6.31.106:Æ
2018-08-27 08:47:50.693: 192.168.20.10:Æ2
2018-08-27 08:47:50.694: 10.6.31.107:Æ
2018-08-27 08:47:50.694: 192.168.20.10:Æ-
2018-08-27 08:47:50.695: 10.6.31.124:Æ
2018-08-27 08:47:50.695: 192.168.20.10:Æ1
2018-08-27 08:47:50.695: 10.6.31.102:Æ
2018-08-27 08:47:50.696: 10.6.31.128:Æ
2018-08-27 08:47:50.696: 10.6.31.127:Æ
2018-08-27 08:47:50.697: 10.6.31.122:Æ
2018-08-27 08:47:50.697: 10.6.31.125:Æ
2018-08-27 08:47:50.698: 10.6.31.108:Æ
2018-08-27 08:47:50.698: 10.6.31.103:Æ
2018-08-27 08:47:50.699: 10.6.31.123:Æ
2018-08-27 08:47:50.699: 10.6.31.104:Æ
2018-08-27 08:47:50.699: 10.6.31.117:Æ
2018-08-27 08:47:50.700: 10.6.31.115:Æ
2018-08-27 08:47:50.700: 10.6.31.113:Æ
2018-08-27 08:47:50.701: 10.6.31.112:Æ
2018-08-27 08:47:50.701: 10.6.31.114:Æ
2018-08-27 08:47:50.702: 10.6.31.118:Æ
2018-08-27 08:47:50.702: 10.6.31.116:Æ
2018-08-27 08:48:53.282: HﬂW: FBigBufData¿®
/
2018-08-27 08:48:56.656: 10.6.31.144:Æ/
2018-08-27 08:48:56.656: 10.6.31.125:Æ
2018-08-27 08:48:56.657: 10.6.31.106:Æ
2018-08-27 08:48:56.657: 10.6.31.107:Æ
2018-08-27 08:48:56.658: 10.6.31.124:Æ
2018-08-27 08:48:56.658: 10.6.31.102:Æ
2018-08-27 08:48:56.659: 10.6.31.126:Æ
2018-08-27 08:48:56.659: 10.6.31.105:Æ
2018-08-27 08:48:56.659: 10.6.31.135:Æ
2018-08-27 08:48:56.660: 10.6.31.104:Æ
2018-08-27 08:48:56.660: 192.168.20.10:Æ2
2018-08-27 08:48:56.661: 10.6.31.136:Æ
2018-08-27 08:48:56.661: 192.168.20.10:Æ-
2018-08-27 08:48:56.662: 10.6.31.132:Æ
2018-08-27 08:48:56.662: 192.168.20.10:Æ1
2018-08-27 08:48:56.663: 10.6.31.138:Æ
2018-08-27 08:48:56.663: 192.168.20.10:Æ5
2018-08-27 08:48:56.664: 10.6.31.133:Æ
2018-08-27 08:48:56.664: 10.6.31.143:Æ
2018-08-27 08:48:56.665: 10.6.31.137:Æ
2018-08-27 08:48:56.665: 10.6.31.122:Æ
2018-08-27 08:48:56.665: 10.6.31.103:Æ
2018-08-27 08:48:56.666: 10.6.31.142:Æ
2018-08-27 08:48:56.666: 10.6.31.134:Æ
2018-08-27 08:48:56.667: 10.6.31.128:Æ
2018-08-27 08:48:56.668: 10.6.31.127:Æ
2018-08-27 08:48:56.668: 10.6.31.108:Æ
2018-08-27 08:48:56.669: 10.6.31.113:Æ
2018-08-27 08:48:56.670: 10.6.31.123:Æ
2018-08-27 08:48:56.670: 10.6.31.118:Æ
2018-08-27 08:48:56.671: 10.6.31.117:Æ
2018-08-27 08:48:56.671: 10.6.31.112:Æ
2018-08-27 08:48:56.672: 10.6.31.114:Æ
2018-08-27 08:48:56.672: 10.6.31.115:Æ
2018-08-27 08:48:56.673: 10.6.31.116:Æ
2018-08-27 08:50:19.065: 192.168.20.10:Æ2
2018-08-27 08:50:19.066: 10.6.31.144:Æ
2018-08-27 08:50:19.067: 192.168.20.10:Æ-
2018-08-27 08:50:19.067: 10.6.31.125:Æ
2018-08-27 08:50:19.068: 192.168.20.10:Æ1
2018-08-27 08:50:19.068: 10.6.31.105:Æ
2018-08-27 08:50:19.069: 192.168.20.10:Æ5
2018-08-27 08:50:19.069: 10.6.31.106:Æ
2018-08-27 08:50:19.069: 10.6.31.143:Æ
2018-08-27 08:50:19.070: 10.6.31.107:Æ
2018-08-27 08:50:19.070: 10.6.31.142:Æ
2018-08-27 08:50:19.071: 10.6.31.102:Æ
2018-08-27 08:50:19.071: 10.6.31.108:Æ
2018-08-27 08:50:19.072: 10.6.31.138:Æ
2018-08-27 08:50:19.072: 10.6.31.128:Æ
2018-08-27 08:50:19.073: 10.6.31.103:Æ
2018-08-27 08:50:19.073: 10.6.31.122:Æ
2018-08-27 08:50:19.074: 10.6.31.135:Æ
2018-08-27 08:50:19.074: 10.6.31.123:Æ
2018-08-27 08:50:19.075: 10.6.31.104:Æ
2018-08-27 08:50:19.075: 10.6.31.118:Æ
2018-08-27 08:50:19.076: 10.6.31.124:Æ
2018-08-27 08:50:19.076: 10.6.31.116:Æ
2018-08-27 08:50:19.076: 10.6.31.137:Æ
2018-08-27 08:50:19.077: 10.6.31.117:Æ
2018-08-27 08:50:19.077: 10.6.31.127:Æ
2018-08-27 08:50:19.078: 10.6.31.136:Æ
2018-08-27 08:50:19.078: 10.6.31.126:Æ
2018-08-27 08:50:19.079: 10.6.31.132:Æ
2018-08-27 08:50:19.079: 10.6.31.134:Æ
2018-08-27 08:50:19.079: 10.6.31.133:Æ
2018-08-27 08:50:19.080: 10.6.31.113:Æ
2018-08-27 08:50:19.080: 10.6.31.112:Æ
2018-08-27 08:50:19.081: 10.6.31.114:Æ
2018-08-27 08:50:19.081: 10.6.31.115:Æ
2018-08-27 08:53:19.058: HﬂW: FBigBufData
ê
2018-08-27 08:53:42.780: HﬂW: FBigBufData¿®
2
2018-08-27 08:53:45.472: 10.6.31.144:Æ2
2018-08-27 08:53:45.472: 10.6.31.125:Æ
2018-08-27 08:53:45.473: 10.6.31.138:Æ
2018-08-27 08:53:45.473: 10.6.31.105:Æ
2018-08-27 08:53:45.474: 10.6.31.126:Æ
2018-08-27 08:53:45.474: 192.168.20.10:Æ-
2018-08-27 08:53:45.475: 10.6.31.135:Æ
2018-08-27 08:53:45.475: 192.168.20.10:Æ1
2018-08-27 08:53:45.476: 10.6.31.106:Æ
2018-08-27 08:53:45.476: 192.168.20.10:Æ5
2018-08-27 08:53:45.477: 10.6.31.107:Æ
2018-08-27 08:53:45.477: 10.6.31.143:Æ
2018-08-27 08:53:45.478: 10.6.31.136:Æ
2018-08-27 08:53:45.478: 10.6.31.148:Æ
2018-08-27 08:53:45.479: 10.6.31.124:Æ
2018-08-27 08:53:45.479: 10.6.31.142:Æ
2018-08-27 08:53:45.480: 10.6.31.102:Æ
2018-08-27 08:53:45.480: 10.6.31.122:Æ
2018-08-27 08:53:45.480: 10.6.31.132:Æ
2018-08-27 08:53:45.481: 10.6.31.108:Æ
2018-08-27 08:53:45.481: 10.6.31.127:Æ
2018-08-27 08:53:45.482: 10.6.31.128:Æ
2018-08-27 08:53:45.482: 10.6.31.134:Æ
2018-08-27 08:53:45.483: 10.6.31.123:Æ
2018-08-27 08:53:45.483: 10.6.31.103:Æ
2018-08-27 08:53:45.484: 10.6.31.117:Æ
2018-08-27 08:53:45.484: 10.6.31.133:Æ
2018-08-27 08:53:45.484: 10.6.31.118:Æ
2018-08-27 08:53:45.485: 10.6.31.137:Æ
2018-08-27 08:53:45.485: 10.6.31.116:Æ
2018-08-27 08:53:45.486: 10.6.31.104:Æ
2018-08-27 08:53:45.486: 10.6.31.115:Æ
2018-08-27 08:53:45.487: 10.6.31.113:Æ
2018-08-27 08:53:45.487: 10.6.31.112:Æ
2018-08-27 08:53:45.487: 10.6.31.114:Æ
2018-08-27 08:54:43.339: HﬂW: FBigBufData
ê
2018-08-27 08:54:48.471: 10.6.31.147:Æ
2018-08-27 08:54:48.471: 10.6.31.106:Æ
2018-08-27 08:54:48.472: 10.6.31.126:Æ
2018-08-27 08:54:48.472: 10.6.31.135:Æ
2018-08-27 08:54:48.473: 10.6.31.105:Æ
2018-08-27 08:54:48.473: 10.6.31.137:Æ
2018-08-27 08:54:48.474: 10.6.31.124:Æ
2018-08-27 08:54:48.474: 10.6.31.107:Æ
2018-08-27 08:54:48.474: 10.6.31.136:Æ
2018-08-27 08:54:48.475: 10.6.31.127:Æ
2018-08-27 08:54:48.475: 10.6.31.102:Æ
2018-08-27 08:54:48.476: 10.6.31.138:Æ
2018-08-27 08:54:48.476: 10.6.31.125:Æ
2018-08-27 08:54:48.477: 10.6.31.134:Æ
2018-08-27 08:54:48.477: 10.6.31.103:Æ
2018-08-27 08:54:48.478: 10.6.31.133:Æ
2018-08-27 08:54:48.478: 10.6.31.104:Æ
2018-08-27 08:54:48.478: 10.6.31.132:Æ
2018-08-27 08:54:48.479: 10.6.31.113:Æ
2018-08-27 08:54:48.479: 10.6.31.112:Æ
2018-08-27 08:54:48.480: 10.6.31.143:Æ
2018-08-27 08:54:48.480: 10.6.31.114:Æ
2018-08-27 08:54:48.481: 10.6.31.148:Æ
2018-08-27 08:54:48.481: 10.6.31.142:Æ
2018-08-27 08:54:48.482: 192.168.20.10:Æ5
2018-08-27 08:54:48.482: 192.168.20.10:Æ-
2018-08-27 08:54:48.482: 192.168.20.10:Æ1
2018-08-27 08:54:48.483: 10.6.31.122:Æ
2018-08-27 08:54:48.483: 10.6.31.108:Æ
2018-08-27 08:54:48.484: 10.6.31.128:Æ
2018-08-27 08:54:48.484: 10.6.31.123:Æ
2018-08-27 08:54:48.485: 10.6.31.117:Æ
2018-08-27 08:54:48.485: 10.6.31.115:Æ
2018-08-27 08:54:48.485: 10.6.31.118:Æ
2018-08-27 08:54:48.486: 10.6.31.116:Æ
2018-08-27 08:55:18.856: 10.6.31.147:Æ
2018-08-27 08:55:18.857: 10.6.31.135:Æ
2018-08-27 08:55:18.857: 10.6.31.136:Æ
2018-08-27 08:55:18.858: 10.6.31.132:Æ
2018-08-27 08:55:18.858: 10.6.31.138:Æ
2018-08-27 08:55:18.859: 10.6.31.134:Æ
2018-08-27 08:55:18.859: 10.6.31.126:Æ
2018-08-27 08:55:18.859: 10.6.31.105:Æ
2018-08-27 08:55:18.860: 10.6.31.133:Æ
2018-08-27 08:55:18.860: 10.6.31.106:Æ
2018-08-27 08:55:18.861: 10.6.31.137:Æ
2018-08-27 08:55:18.861: 10.6.31.124:Æ
2018-08-27 08:55:18.862: 10.6.31.107:Æ
2018-08-27 08:55:18.862: 10.6.31.127:Æ
2018-08-27 08:55:18.862: 10.6.31.143:Æ
2018-08-27 08:55:18.863: 10.6.31.102:Æ
2018-08-27 08:55:18.863: 10.6.31.148:Æ
2018-08-27 08:55:18.864: 10.6.31.125:Æ
2018-08-27 08:55:18.864: 10.6.31.142:Æ
2018-08-27 08:55:18.864: 10.6.31.103:Æ
2018-08-27 08:55:18.865: 192.168.20.10:Æ5
2018-08-27 08:55:18.865: 10.6.31.104:Æ
2018-08-27 08:55:18.866: 192.168.20.10:Æ-
2018-08-27 08:55:18.866: 10.6.31.115:Æ
2018-08-27 08:55:18.867: 192.168.20.10:Æ1
2018-08-27 08:55:18.867: 10.6.31.113:Æ
2018-08-27 08:55:18.867: 10.6.31.122:Æ
2018-08-27 08:55:18.868: 10.6.31.114:Æ
2018-08-27 08:55:18.868: 10.6.31.108:Æ
2018-08-27 08:55:18.869: 10.6.31.112:Æ
2018-08-27 08:55:18.869: 10.6.31.128:Æ
2018-08-27 08:55:18.870: 10.6.31.123:Æ
2018-08-27 08:55:18.870: 10.6.31.118:Æ
2018-08-27 08:55:18.871: 10.6.31.116:Æ
2018-08-27 08:55:18.871: 10.6.31.117:Æ
2018-08-27 08:55:59.650: HﬂW: FBigBufData¿®
5
2018-08-27 08:56:03.172: 10.6.31.147:Æ
2018-08-27 08:56:03.173: 10.6.31.124:Æ
2018-08-27 08:56:03.173: 10.6.31.135:Æ
2018-08-27 08:56:03.174: 10.6.31.136:Æ
2018-08-27 08:56:03.174: 10.6.31.132:Æ
2018-08-27 08:56:03.175: 10.6.31.143:Æ
2018-08-27 08:56:03.175: 10.6.31.138:Æ
2018-08-27 08:56:03.175: 10.6.31.148:Æ
2018-08-27 08:56:03.176: 10.6.31.134:Æ
2018-08-27 08:56:03.176: 10.6.31.142:Æ
2018-08-27 08:56:03.177: 10.6.31.125:Æ
2018-08-27 08:56:03.177: 192.168.20.10:Æ-
2018-08-27 08:56:03.178: 10.6.31.106:Æ
2018-08-27 08:56:03.178: 192.168.20.10:Æ1
2018-08-27 08:56:03.178: 10.6.31.133:Æ
2018-08-27 08:56:03.179: 10.6.31.128:Æ
2018-08-27 08:56:03.179: 10.6.31.105:Æ
2018-08-27 08:56:03.180: 10.6.31.122:Æ
2018-08-27 08:56:03.180: 10.6.31.137:Æ
2018-08-27 08:56:03.181: 10.6.31.108:Æ
2018-08-27 08:56:03.181: 10.6.31.126:Æ
2018-08-27 08:56:03.181: 10.6.31.123:Æ
2018-08-27 08:56:03.182: 10.6.31.107:Æ
2018-08-27 08:56:03.182: 10.6.31.117:Æ
2018-08-27 08:56:03.183: 10.6.31.114:Æ
2018-08-27 08:56:03.183: 10.6.31.118:Æ
2018-08-27 08:56:03.184: 10.6.31.102:Æ
2018-08-27 08:56:03.184: 10.6.31.116:Æ
2018-08-27 08:56:03.185: 10.6.31.127:Æ
2018-08-27 08:56:03.185: 10.6.31.103:Æ
2018-08-27 08:56:03.186: 10.6.31.104:Æ
2018-08-27 08:56:03.186: 10.6.31.112:Æ
2018-08-27 08:56:03.187: 10.6.31.115:Æ
2018-08-27 08:56:03.187: 10.6.31.113:Æ
2018-08-27 08:56:03.188: 10.6.31.144:Æ5
2018-08-27 08:56:37.113: 192.168.20.10:Æ-
2018-08-27 08:56:37.114: 10.6.31.144:Æ
2018-08-27 08:56:37.115: 10.6.31.147:Æ
2018-08-27 08:56:37.115: 10.6.31.127:Æ
2018-08-27 08:56:37.116: 10.6.31.138:Æ
2018-08-27 08:56:37.116: 10.6.31.106:Æ
2018-08-27 08:56:37.117: 192.168.20.10:Æ1
2018-08-27 08:56:37.117: 10.6.31.124:Æ
2018-08-27 08:56:37.118: 10.6.31.148:Æ
2018-08-27 08:56:37.118: 10.6.31.135:Æ
2018-08-27 08:56:37.119: 10.6.31.142:Æ
2018-08-27 08:56:37.119: 10.6.31.107:Æ
2018-08-27 08:56:37.120: 10.6.31.143:Æ
2018-08-27 08:56:37.120: 10.6.31.125:Æ
2018-08-27 08:56:37.121: 10.6.31.122:Æ
2018-08-27 08:56:37.121: 10.6.31.136:Æ
2018-08-27 08:56:37.121: 10.6.31.128:Æ
2018-08-27 08:56:37.122: 10.6.31.102:Æ
2018-08-27 08:56:37.122: 10.6.31.108:Æ
2018-08-27 08:56:37.123: 10.6.31.132:Æ
2018-08-27 08:56:37.123: 10.6.31.123:Æ
2018-08-27 08:56:37.124: 10.6.31.126:Æ
2018-08-27 08:56:37.124: 10.6.31.117:Æ
2018-08-27 08:56:37.125: 10.6.31.134:Æ
2018-08-27 08:56:37.125: 10.6.31.118:Æ
2018-08-27 08:56:37.125: 10.6.31.105:Æ
2018-08-27 08:56:37.126: 10.6.31.116:Æ
2018-08-27 08:56:37.126: 10.6.31.133:Æ
2018-08-27 08:56:37.127: 10.6.31.103:Æ
2018-08-27 08:56:37.127: 10.6.31.137:Æ
2018-08-27 08:56:37.127: 10.6.31.104:Æ
2018-08-27 08:56:37.128: 10.6.31.115:Æ
2018-08-27 08:56:37.128: 10.6.31.112:Æ
2018-08-27 08:56:37.129: 10.6.31.114:Æ
2018-08-27 08:56:37.129: 10.6.31.113:Æ
2018-08-27 08:56:58.836: HﬂW: FBigBufData¿®
-
2018-08-27 08:57:00.887: 10.6.31.145:Æ-
2018-08-27 08:57:00.888: 192.168.20.10:Æ1
2018-08-27 08:57:00.888: 10.6.31.143:Æ
2018-08-27 08:57:00.889: 10.6.31.144:Æ
2018-08-27 08:57:00.889: 10.6.31.148:Æ
2018-08-27 08:57:00.890: 10.6.31.105:Æ
2018-08-27 08:57:00.890: 10.6.31.142:Æ
2018-08-27 08:57:00.891: 10.6.31.106:Æ
2018-08-27 08:57:00.891: 10.6.31.122:Æ
2018-08-27 08:57:00.892: 10.6.31.124:Æ
2018-08-27 08:57:00.892: 10.6.31.128:Æ
2018-08-27 08:57:00.892: 10.6.31.147:Æ
2018-08-27 08:57:00.893: 10.6.31.108:Æ
2018-08-27 08:57:00.893: 10.6.31.127:Æ
2018-08-27 08:57:00.894: 10.6.31.123:Æ
2018-08-27 08:57:00.894: 10.6.31.107:Æ
2018-08-27 08:57:00.895: 10.6.31.117:Æ
2018-08-27 08:57:00.895: 10.6.31.102:Æ
2018-08-27 08:57:00.895: 10.6.31.118:Æ
2018-08-27 08:57:00.896: 10.6.31.125:Æ
2018-08-27 08:57:00.896: 10.6.31.116:Æ
2018-08-27 08:57:00.897: 10.6.31.132:Æ
2018-08-27 08:57:00.897: 10.6.31.126:Æ
2018-08-27 08:57:00.898: 10.6.31.104:Æ
2018-08-27 08:57:00.898: 10.6.31.135:Æ
2018-08-27 08:57:00.899: 10.6.31.103:Æ
2018-08-27 08:57:00.899: 10.6.31.137:Æ
2018-08-27 08:57:00.900: 10.6.31.136:Æ
2018-08-27 08:57:00.900: 10.6.31.138:Æ
2018-08-27 08:57:00.900: 10.6.31.134:Æ
2018-08-27 08:57:00.901: 10.6.31.133:Æ
2018-08-27 08:57:00.901: 10.6.31.113:Æ
2018-08-27 08:57:00.902: 10.6.31.112:Æ
2018-08-27 08:57:00.902: 10.6.31.115:Æ
2018-08-27 08:57:00.903: 10.6.31.114:Æ
2018-08-27 08:57:31.456: 10.6.31.145:Æ
2018-08-27 08:57:31.456: 192.168.20.10:Æ1
2018-08-27 08:57:31.457: 10.6.31.143:Æ
2018-08-27 08:57:31.457: 10.6.31.148:Æ
2018-08-27 08:57:31.458: 10.6.31.142:Æ
2018-08-27 08:57:31.458: 10.6.31.122:Æ
2018-08-27 08:57:31.458: 10.6.31.144:Æ
2018-08-27 08:57:31.459: 10.6.31.128:Æ
2018-08-27 08:57:31.459: 10.6.31.147:Æ
2018-08-27 08:57:31.460: 10.6.31.123:Æ
2018-08-27 08:57:31.460: 10.6.31.125:Æ
2018-08-27 08:57:31.461: 10.6.31.108:Æ
2018-08-27 08:57:31.461: 10.6.31.106:Æ
2018-08-27 08:57:31.462: 10.6.31.116:Æ
2018-08-27 08:57:31.462: 10.6.31.105:Æ
2018-08-27 08:57:31.463: 10.6.31.118:Æ
2018-08-27 08:57:31.463: 10.6.31.107:Æ
2018-08-27 08:57:31.464: 10.6.31.117:Æ
2018-08-27 08:57:31.464: 10.6.31.102:Æ
2018-08-27 08:57:31.465: 10.6.31.103:Æ
2018-08-27 08:57:31.465: 10.6.31.124:Æ
2018-08-27 08:57:31.466: 10.6.31.135:Æ
2018-08-27 08:57:31.466: 10.6.31.104:Æ
2018-08-27 08:57:31.467: 10.6.31.127:Æ
2018-08-27 08:57:31.467: 10.6.31.137:Æ
2018-08-27 08:57:31.468: 10.6.31.136:Æ
2018-08-27 08:57:31.468: 10.6.31.132:Æ
2018-08-27 08:57:31.469: 10.6.31.138:Æ
2018-08-27 08:57:31.469: 10.6.31.126:Æ
2018-08-27 08:57:31.470: 10.6.31.134:Æ
2018-08-27 08:57:31.470: 10.6.31.133:Æ
2018-08-27 08:57:31.471: 10.6.31.115:Æ
2018-08-27 08:57:31.471: 10.6.31.113:Æ
